TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
520	0.273546105	0.213541099	0.857208283	0.246586468	3.552613992	0.284027393	4.924026568	0.222429245	5.607961389	0.172574215	6.95918605	0.037831273
530	0.268961674	0.210042277	0.844972375	0.246310941	3.465348528	0.28293886	4.794256679	0.231372766	5.45429823	0.187334103	6.754718869	0.066657984
540	0.267111382	0.209239573	0.828697934	0.241555659	3.382296809	0.280933831	4.667734732	0.234332363	5.307063259	0.196619241	6.559606189	0.086926408
550	0.266126329	0.209265114	0.81483191	0.238738498	3.301144114	0.276144587	4.548126968	0.235646283	5.165413396	0.200758415	6.379242281	0.105587594
560	0.265352254	0.209468496	0.801139888	0.235682266	3.222468638	0.269634967	4.433075926	0.234015423	5.030054878	0.201667564	6.20536392	0.116807957
570	0.263285387	0.208352531	0.788811116	0.233635354	3.147726627	0.263390989	4.321212539	0.229131297	4.90176923	0.20136928	6.038624406	0.123087541
580	0.261870485	0.207867793	0.775040228	0.229884021	3.074768882	0.255910796	4.215297383	0.224637984	4.776987387	0.197691168	5.879072655	0.126257196
590	0.261198901	0.208112709	0.762718535	0.227380887	3.004203966	0.24834523	4.112694548	0.218929884	4.658637954	0.194573797	5.726985688	0.128205685
600	0.260454975	0.208278631	0.750660849	0.225018275	2.937273282	0.242406027	4.013027748	0.21246629	4.543512502	0.189957312	5.581504106	0.129547387
610	0.25897618	0.207708871	0.739010407	0.222998287	2.871136569	0.235752781	3.918295699	0.207868363	4.434910023	0.187855572	5.441545013	0.130458315
620	0.257427119	0.207071763	0.726978227	0.220580861	2.808002155	0.230870857	3.827835756	0.205055267	4.328032898	0.184351702	5.308073545	0.132825771
630	0.256701091	0.207262658	0.716335596	0.219556916	2.745804817	0.22598722	3.739751436	0.202608835	4.227594406	0.184482519	5.18044968	0.136785554
640	0.255495944	0.206980907	0.704309457	0.217178981	2.687663511	0.224291006	3.654298966	0.201047047	4.129840541	0.184992144	5.057436267	0.141685024
650	0.253817325	0.206231417	0.694312694	0.216839121	2.629731668	0.222088483	3.574015927	0.202967032	4.036031154	0.187288458	4.939621265	0.148410012
660	0.253073342	0.206419456	0.683880665	0.216065885	2.573327834	0.220645868	3.494676203	0.20430992	3.944746516	0.190066654	4.825593081	0.155763625
670	0.252362646	0.206640684	0.673104336	0.214918159	2.520151732	0.221536907	3.417743142	0.206417862	3.858165341	0.195372986	4.715672686	0.164050013
680	0.250860459	0.206066218	0.663528466	0.214891635	2.469649468	0.22407828	3.345114717	0.210976695	3.773989825	0.200842832	4.610655394	0.173904569
690	0.250432048	0.206555193	0.654311895	0.215098809	2.418808639	0.225135153	3.275269863	0.216294713	3.69349421	0.207479672	4.509067712	0.183691799
700	0.249193577	0.206218727	0.644696842	0.214728889	2.370075174	0.22687798	3.206872073	0.220806378	3.614912646	0.213293641	4.411095956	0.193287836
710	0.249295808	0.2072004	0.635358035	0.214393549	2.323506033	0.229120144	3.140741134	0.225004952	3.538394176	0.218103758	4.31727253	0.202849717
720	0.247662945	0.206419304	0.627128839	0.214861029	2.279352786	0.23185462	3.075974912	0.227693489	3.466120956	0.223676951	4.22704032	0.211457933
730	0.246674192	0.206247275	0.618224905	0.214292993	2.235232994	0.232491115	3.013872266	0.229810243	3.395269089	0.226927593	4.138640728	0.217023662
740	0.246133541	0.206482265	0.609680758	0.213660551	2.191658728	0.231282488	2.953941665	0.230562581	3.326697768	0.228343794	4.053397862	0.220429139
750	0.245921205	0.20699883	0.601262039	0.212675204	2.149326917	0.228680927	2.895846899	0.229329279	3.261515702	0.228681139	3.971459008	0.221451979
760	0.244554153	0.206309381	0.594259969	0.212573881	2.109116517	0.225343576	2.841524029	0.227735634	3.197347233	0.225349695	3.893191576	0.220124025
770	0.243466447	0.205843023	0.585729597	0.210380701	2.072086097	0.222137716	2.786722166	0.221421078	3.135635546	0.219512904	3.816126605	0.213796277
780	0.242766731	0.205704846	0.578586246	0.208966385	2.033430124	0.214211402	2.733641199	0.212362239	3.076145625	0.210764022	3.74093377	0.202914442
790	0.242639746	0.206076996	0.57147033	0.206952593	1.997385347	0.20563544	2.68252986	0.200695574	3.016836397	0.197006208	3.670052404	0.189716644
800	0.241831115	0.205704093	0.56454663	0.204490182	1.962320928	0.194768173	2.633775729	0.186759238	2.961588252	0.181974829	3.599860418	0.170673616
